OTUID	A11	A12	A13	A21	A22	A23	AD11	AD12	AD13	AD21	AD22	AD23	CK11	CK12	CK13	CK21	CK22	CK23	DA11	DA12	DA13	DA21	DA22	DA23
NCBI2715232	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2715678	5	3	9	7	1	6	19	19	17	9	27	2	28	26	22	29	15	11	13	14	25	21	10	17
NCBI2715679	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2715735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
NCBI2715959	95	171	162	33	50	45	62	217	165	47	24	25	119	100	389	26	27	94	289	81	194	18	47	17
NCBI2715960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	336	295	0	0	0	226	145	108
NCBI2716225	0	88	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	12	0	0	109	0	0	0
NCBI2716226	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
NCBI2716227	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI271647	0	0	0	0	5	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
NCBI2717365	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2717699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2717873	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
NCBI2717876	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0
NCBI2718	0	0	0	0	0	31	0	0	0	0	7	0	0	0	0	13	0	0	0	0	0	0	0	0
NCBI2718481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2718938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2719588	0	0	0	0	0	0	0	0	0	8	4	4	0	0	0	0	0	15	0	0	0	0	3	0
NCBI2719911	322	187	288	47	63	59	227	205	222	40	9	42	180	153	194	23	8	0	249	183	116	28	7	77
NCBI2719912	16	52	20	29	19	5	17	22	8	32	12	40	29	30	65	28	4	6	22	19	32	5	18	16
NCBI2720720	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2721173	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
NCBI2721244	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0
NCBI2721246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2721544	0	5	0	0	0	0	0	0	0	0	0	0	11	6	13	0	0	0	0	1	0	0	0	0
NCBI2721545	2	4	1	7	0	0	2	4	2	349	22	6	14	12	9	16	24	14	250	688	609	25	47	97
NCBI2722752	20	15	56	182	290	258	51	92	18	33	20	24	16	72	84	124	152	257	115	110	61	40	21	44
NCBI2723666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	2
NCBI2723906	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NCBI2724	2	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0
NCBI2724135	0	0	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
NCBI2724150	0	4	11	20	57	38	11	0	0	34	23	42	0	5	0	3	11	10	0	1	0	4	10	3
NCBI2724527	15	13	10	32	195	49	12	8	8	6	0	3	7	13	3	174	92	160	13	15	27	25	33	14
NCBI2724619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
NCBI2725268	0	0	1	0	0	4	1	6	7	5	24	116	0	0	0	3	1	0	2	0	0	7	1	9
NCBI2725288	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2725414	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
NCBI2725477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0
NCBI2725558	54	66	74	12	63	25	57	62	52	32	39	31	58	88	70	60	63	63	68	97	72	50	67	72
NCBI2725563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2725666	0	47	23	33	38	57	0	0	26	16	11	62	0	17	31	56	43	0	0	0	0	21	242	56
NCBI2726122	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	2	0	0	0	0	0	3	0	0
NCBI2726185	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NCBI2726427	0	0	0	0	0	0	0	69	0	22	22	13	0	0	0	0	0	0	0	0	0	51	0	57
NCBI2726954	0	1	14	17	92	91	19	4	30	59	30	85	1	1	0	0	3	2	1	2	2	6	23	19
NCBI2726989	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	29	0	0	0	0
NCBI272774	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
NCBI2727865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
NCBI2728023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI27288	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1
NCBI2728827	8	0	0	0	0	5	0	0	0	0	0	1	14	13	0	0	3	0	9	0	0	0	0	2
NCBI2728835	0	1	0	0	0	0	4	1	2	0	0	0	0	2	1	1	7	2	0	0	1	0	0	0
NCBI2728875	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI27289	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	1	0	0	0	0	0	0
NCBI27291	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
NCBI2730360	0	93	8	6	0	3	0	19	0	0	0	4	0	0	0	62	0	33	0	35	0	17	12	0
NCBI2730919	0	0	26	0	0	0	0	0	31	9	0	0	21	592	0	0	8	0	118	0	0	6	0	0
NCBI2731219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0
NCBI2731220	0	0	8	0	0	1	0	0	1	0	0	1	63	0	0	0	0	0	7	0	2	0	0	0
NCBI2731377	2	1	0	0	0	1	3	3	8	1	4	21	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2731680	136	0	47	0	0	0	0	0	50	0	0	0	0	32	46	0	0	0	49	0	95	0	0	14
NCBI2731681	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NCBI2731755	10	5	13	5	4	2	7	0	0	128	0	11	7	4	4	5	0	7	0	1	2	6	17	40
NCBI2731756	5	0	9	3	2	1	17	12	4	17	4	16	13	7	3	32	9	4	1	5	15	5	1	4
NCBI2732067	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
NCBI2732163	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI27322	2	0	23	76	34	33	0	2	0	41	47	85	1	3	5	11	17	9	0	5	2	15	40	38
NCBI2732249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2732364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	971	0
NCBI2732470	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2732487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3
NCBI2732511	3	5	0	0	0	0	0	10	4	0	0	0	0	0	0	0	0	0	0	6	0	0	0	3
NCBI2732530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0
NCBI2732590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NCBI2732786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
NCBI27334	0	7	9	14	11	0	2	4	1	3	0	3	0	1	0	72	65	57	5	0	1	8	12	17
NCBI2733484	0	0	0	0	0	13	0	0	0	0	0	0	43	0	0	0	44	0	0	0	25	0	0	22
NCBI2733487	45	12	0	2	2	0	1	0	1	0	0	0	2	4	0	79	2	1	0	1	0	0	3	0
NCBI2733488	1	58	0	1	1	6	0	0	7	0	0	0	1	3	0	2	0	1	0	1	1	0	0	1
NCBI2733571	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI27337	0	181	0	0	315	144	0	0	175	1088	409	0	28	118	0	0	0	592	52	0	0	37	289	0
NCBI273371	0	0	0	0	0	0	0	1	2	0	0	0	1	0	1	7	6	7	0	0	0	0	0	1
NCBI273384	198	211	101	43	98	64	0	0	121	95	0	25	0	0	0	0	0	0	0	15	0	40	123	94
NCBI2733866	14	0	0	0	0	0	20	0	83	0	19	42	0	0	0	0	15	0	0	79	15	0	0	0
NCBI2733867	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2733893	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	3	0	0	0	0	0
NCBI2733902	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2733906	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2733907	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
NCBI2733920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2733924	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	2	0	0	0	3	0	2
NCBI2733938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2733942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NCBI2733943	0	0	1	0	1	0	4	4	0	6	1	1	3	1	0	12	8	4	4	0	0	5	0	0
NCBI2733944	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	2	0	1	0	2	0	0
NCBI2733945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2733953	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	0	4	2	0	1	1	1	0	0
NCBI2733960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NCBI2734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2734056	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
NCBI2734083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
NCBI2734085	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0
NCBI2734095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NCBI2734102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2734116	1	0	0	1	0	0	0	0	0	0	2	0	1	0	0	1	1	1	1	0	0	0	0	2
NCBI2734122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NCBI2734123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2734135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1
NCBI2734145	0	0	0	0	0	0	0	0	1	1	1	3	1	0	0	0	4	3	3	1	0	0	2	7
NCBI2734241	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	108	0	0	0
NCBI2734618	0	0	30	6	10	15	0	66	33	0	7	0	0	46	29	0	0	0	0	21	0	0	0	11
NCBI2735125	0	0	0	0	0	0	1	1	0	1	1	0	2	0	0	0	0	2	1	0	0	0	0	0
NCBI2735133	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2735136	0	0	0	4	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2735303	0	0	3	0	0	1	0	0	0	0	0	3	2	0	0	0	15	7	0	0	0	0	1	0
NCBI2735316	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
NCBI2735317	0	0	0	0	20	36	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	11	10	0
NCBI2735433	0	0	3	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
NCBI2735434	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
NCBI2735436	18	17	19	7	6	8	156	155	184	5	83	131	4	8	8	0	2	0	3	10	3	11	4	11
NCBI2735528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2735554	788	1447	1932	0	0	0	3982	927	1066	0	0	0	1342	3938	0	0	0	0	5277	1315	0	0	0	0
NCBI2735563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
NCBI2735871	3	0	3	2	4	5	3	10	12	24	27	11	5	8	12	7	7	10	0	9	0	6	11	16
NCBI2736	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0
NCBI2736226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2736229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2
NCBI2736252	4	1	5	3	2	0	1	3	0	2	6	3	7	1	2	3	0	3	3	1	0	3	3	4
NCBI2736267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2736341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2736640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
NCBI2736649	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2736757	49	63	92	0	17	18	63	75	136	22	4	3	20	27	11	0	5	12	38	19	25	14	4	7
NCBI273677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
NCBI2737536	0	6	0	9	14	38	12	0	0	15	4	3	4	12	0	7	4	5	0	0	17	2	23	16
NCBI2738	0	185	5	0	0	1	319	0	0	3	2	1	0	149	0	0	0	3	0	0	0	0	0	0
NCBI2738409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
NCBI2738844	28504	22801	30127	219	155	107	19721	26840	34299	92	97	176	8144	3972	4358	47	57	38	2183	3485	2606	68	41	101
NCBI2738883	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	2	0	0	0
NCBI2738919	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2739062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NCBI2739433	91	93	118	80	377	217	137	144	55	40	6	26	50	75	68	446	251	378	92	184	126	144	322	193
NCBI274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
NCBI2740164	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	3
NCBI2740404	0	0	0	0	0	0	0	0	0	9	377	124	5	0	0	0	0	15	0	0	0	0	0	11
NCBI2740405	31	41	24	21	18	45	20	27	0	38	203	52	16	71	49	0	22	18	0	42	44	16	13	0
NCBI2740807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2741553	0	0	199	95	0	0	0	0	0	0	60	39	0	190	0	0	204	0	0	358	0	154	0	0
NCBI2741701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
NCBI2741720	0	0	12	0	0	0	7	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	8
NCBI2742128	0	0	0	11	4	8	7	0	0	0	3	2	0	8	0	18	0	0	0	7	0	4	8	0
NCBI2742135	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2742136	0	0	0	2	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2742137	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	2
NCBI2742145	102	356	113	44	87	88	182	44	121	24	12	20	134	146	98	97	42	56	193	89	180	37	70	38
NCBI2742204	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2742602	0	0	0	3	4	18	0	0	0	0	5	0	0	0	0	2	5	17	0	0	0	12	0	11
NCBI2742603	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2742619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2742626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0
NCBI2742662	0	0	1004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2743	4425	23953	50055	118014	122453	64780	9401	41147	11216	17275	25353	29217	8288	19820	7564	41463	40445	25826	49148	39417	47301	23914	12478	29091
NCBI2743001	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	7	0	2	0	0	0	0	0	0
NCBI2743090	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
NCBI2743470	0	0	0	0	0	0	191	0	0	0	0	0	0	161	181	0	0	63	0	0	0	94	17	0
NCBI2743575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	38	0
NCBI2743772	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2744027	337	309	355	466	458	248	350	226	296	195	219	271	319	222	243	131	133	162	228	233	204	134	57	212
NCBI2744479	0	0	0	1	0	0	0	0	0	1	1	1	0	2	1	0	0	0	2	0	1	0	0	0
NCBI2744515	0	0	0	0	95	0	0	0	0	0	0	0	0	0	108	0	0	0	0	67	0	0	0	0
NCBI2744516	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2744517	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0
NCBI2744520	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0
NCBI2744521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
NCBI2744522	0	0	44	0	21	42	44	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2744523	0	0	0	0	0	43	22	0	88	0	0	0	13	0	14	53	59	0	0	0	0	0	0	0
NCBI2744574	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2745196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
NCBI2745197	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2745198	17	22	11	7	12	22	27	1	11	12	0	4	37	3	21	2	1	6	107	10	0	0	0	0
NCBI2745199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0
NCBI274539	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2745511	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	6	0	0	0
NCBI2745558	6789	5806	6522	151	59	29	4678	3407	4783	82	225	660	1814	1698	1585	32	80	47	1356	1558	1368	126	63	219
NCBI2745560	3582	3609	3810	1094	893	320	3430	3068	3658	685	1337	636	8396	6673	6555	485	444	449	6529	6343	5030	688	344	1076
NCBI2745561	9741	7772	10639	498	487	468	7932	7998	10807	386	553	289	4988	3803	3511	472	422	355	3489	2530	2622	294	234	380
NCBI2745562	8098	8056	8257	176	145	94	6558	9355	12234	143	229	281	2876	2183	2315	61	36	53	1239	1260	1758	76	41	186
NCBI2745563	9573	5003	8976	256	220	127	6928	5503	7234	113	229	214	2901	1361	1583	21	134	79	1048	2035	823	69	64	109
NCBI2745565	0	0	0	0	0	0	0	0	0	0	0	0	0	535	0	0	0	0	0	0	0	0	0	0
NCBI2745590	525	698	984	462	554	707	805	667	756	970	584	1245	1732	1779	1323	213	229	247	1050	972	1201	117	198	402
NCBI2745672	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0
NCBI2745684	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
NCBI2745699	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
NCBI2746	1	0	0	0	0	0	1	0	0	3	0	2	0	0	1	1	0	0	1	5	1	0	0	5
NCBI2746230	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2746231	0	1	0	0	0	0	1	0	0	0	0	2	0	0	2	0	4	0	0	1	0	2	0	0
NCBI2746232	0	0	0	2	2	1	0	0	0	2	0	0	0	0	0	15	3	0	4	1	0	0	0	1
NCBI2746233	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NCBI2747268	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2747968	0	0	0	1	0	1	0	0	0	0	1	0	0	5	0	0	0	0	0	1	1	0	1	3
NCBI2748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0
NCBI2748098	1081	1371	1837	301	554	948	1435	1190	1762	239	115	144	1421	2137	1337	651	662	526	1336	1474	1823	359	436	414
NCBI2748316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
NCBI2748319	8	0	18	0	160	0	20	0	0	0	63	0	9	74	0	0	0	0	0	27	27	95	0	43
NCBI2749040	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0
NCBI2749086	755	832	1150	269	676	531	669	764	1071	211	229	192	1995	2909	1627	5330	3955	5139	2025	1745	1645	623	362	668
NCBI2749844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2749906	4	6	2	0	0	0	0	5	7	4	0	0	13	0	14	3	0	0	3	9	2	0	0	16
NCBI2749991	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
NCBI2749994	7976	7354	8562	616	449	88	5992	4766	6301	312	488	1118	2782	2305	2312	190	181	106	1873	1947	1744	289	189	477
NCBI2749995	857	706	752	4275	2311	1448	635	563	859	950	1765	1448	929	604	751	375	450	403	435	547	590	797	500	1439
NCBI2750025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
NCBI2750620	0	0	0	9	0	0	0	0	0	0	0	0	0	0	139	12	0	0	0	0	0	0	7	0
NCBI2751	1	1	7	14	28	16	0	0	7	31	17	24	0	1	0	8	7	10	0	0	4	3	32	5
NCBI2751170	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2751171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
NCBI2751176	32	49	134	40	67	59	0	0	56	199	91	107	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2751177	88	47	60	24	197	19	77	0	50	0	0	22	0	0	27	0	0	0	0	0	0	0	13	0
NCBI2751178	7	7	6	14	17	14	2	3	16	834	437	764	0	2	2	0	0	0	0	2	0	0	0	0
NCBI2751179	0	0	0	0	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2751189	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2752316	9	5	22	0	0	2	12	1	6	5	4	0	16	9	27	0	2	2	14	8	6	0	0	11
NCBI2752475	0	0	19	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
NCBI2752515	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
NCBI2753607	4	10	14	0	0	0	22	19	7	0	0	0	15	22	44	7	0	7	23	34	34	2	2	0
NCBI2754044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2754530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
NCBI2754694	7	0	0	24	0	0	0	0	0	0	0	11	0	9	0	34	0	0	6	0	7	0	0	0
NCBI2755401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
NCBI2755405	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2755559	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2756	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2758037	0	0	0	9	0	138	0	0	0	8	0	0	0	0	0	10	0	0	0	0	0	0	0	5
NCBI2758041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2758440	0	47	203	121	331	133	40	76	0	54	30	17	55	46	0	0	38	0	76	9	76	14	57	65
NCBI2758442	0	0	12	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
NCBI2758572	3	23	62	45	82	92	24	102	9	75	36	25	9	9	12	16	21	18	18	10	20	45	63	50
NCBI2758573	0	0	0	0	6	4	0	0	0	3	0	0	0	0	0	0	0	6	0	10	0	0	0	0
NCBI2758710	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2758724	0	0	0	0	0	0	5	0	85	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
NCBI2759167	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
NCBI2759213	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2759214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2759526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCBI2759705	0	32	0	0	0	0	0	91	22	0	0	0	20	0	0	16	0	0	0	0	0	0	0	0
